well,Date,subsidence,tds,gwr_elev
899,4/16/14,-2.4,,
899,4/15/14,-8.08,,
899,4/14/14,-6,,
899,4/13/14,-6.93,,
899,4/12/14,-5.99,,
899,4/11/14,-2.6,,
899,4/10/14,-6.28,,
899,4/9/14,-5.77,,
899,4/8/14,-5.61,,
899,4/7/14,-4.01,,
899,4/6/14,-5.1,,
899,4/5/14,-2.06,,
899,4/4/14,-7.5,,
899,4/3/14,-7.06,,
899,4/2/14,-6.72,,
899,4/1/14,-11.44,,
899,3/31/14,-9.65,,
899,3/30/14,-6.87,,
899,3/29/14,-6.83,,
899,3/28/14,-8.49,,
899,3/27/14,-5.19,,
899,3/26/14,-7.42,,
899,3/25/14,-6.65,,
899,3/24/14,-5,,
899,3/23/14,-2.29,,
899,3/22/14,-10.31,,
899,3/21/14,-4.86,,
899,3/20/14,-5.51,,
899,3/19/14,-4.04,,
899,3/18/14,-5.32,,
899,3/17/14,-2.85,,
899,3/16/14,-11.81,,
899,3/15/14,-9.59,,
899,3/14/14,-3.72,,
899,3/13/14,-3.55,,
899,3/12/14,-4.58,,
899,3/11/14,-5.16,,
899,3/10/14,-6.05,,
899,3/9/14,-9.99,,
899,3/8/14,-6.35,,
899,3/7/14,0.74,,
899,3/6/14,-5.95,,
899,3/5/14,-6.58,,
899,3/4/14,-4.92,,
899,3/3/14,-7.8,,
899,3/2/14,-2.98,,
899,3/1/14,-4.37,,
899,2/28/14,0.52,,
899,2/27/14,1.97,,
899,2/26/14,-0.31,,
899,2/25/14,-3.38,,
899,2/24/14,-1.42,,
899,2/23/14,-2.84,,
899,2/22/14,-3.06,,
899,2/21/14,-2.05,,
899,2/20/14,-2.55,,
899,2/19/14,-0.54,,
899,2/18/14,-1.04,,
899,2/17/14,-0.64,,
899,2/16/14,-2.33,,
899,2/15/14,-3.96,,
899,2/14/14,-0.38,,
899,2/13/14,-2.49,,
899,2/12/14,-1.79,,
899,2/11/14,-7.33,,
899,2/10/14,-4.11,,
899,2/9/14,-8.14,,
899,2/8/14,-1.91,,
899,2/7/14,-1.12,,
899,2/6/14,-4.68,,
899,2/5/14,-6.44,,
899,2/4/14,-4.32,,
899,2/3/14,-5.79,,
899,2/2/14,-7.12,,
899,2/1/14,-6.9,,
899,1/31/14,-3.84,,
899,1/30/14,-3.85,,
899,1/29/14,-7.67,,
899,1/28/14,-9.88,,
899,1/27/14,-6.14,,
899,1/26/14,-1.11,,
899,1/25/14,-8.98,,
899,1/24/14,-0.48,,
899,1/23/14,-6,,
899,1/22/14,-12.12,,
899,1/21/14,-12.28,,
899,1/20/14,-11.01,,
899,1/19/14,-4.62,,
899,1/18/14,-6.65,,
899,1/17/14,-9.39,,
899,1/16/14,-11.95,,
899,1/15/14,-13.89,,
899,1/14/14,-11.73,,
899,1/13/14,-13.42,,
899,1/12/14,-1.38,,
899,1/11/14,-5.83,,
899,1/10/14,-5.19,,
899,1/9/14,-8.21,,
899,1/8/14,-7.1,,
899,1/7/14,-10.14,,
899,1/6/14,-12.59,,
899,1/5/14,-12.91,,
899,1/4/14,-8.09,,
899,1/3/14,-8.81,,
899,1/2/14,-12.14,,
899,1/1/14,-8.89,,
899,12/31/13,-11.18,,
899,12/30/13,-11.18,,
899,12/29/13,-12.43,,
899,12/28/13,-9.22,,
899,12/27/13,-10.53,,
899,12/26/13,-8.28,,
899,12/25/13,-9.59,,
899,12/24/13,-11.52,,
899,12/23/13,-8.23,,
899,12/22/13,-9.98,,
899,12/21/13,-2.2,,
899,12/20/13,1.3,,
899,12/19/13,-1.69,,
899,12/18/13,-8.88,,
899,12/17/13,-8.44,,
899,12/16/13,-5.35,,
899,12/15/13,-8.89,,
899,12/14/13,-7.12,,
899,12/13/13,-5.33,,
899,12/12/13,-5.76,,
899,12/11/13,-7.33,,
899,12/10/13,-2.8,,
899,12/9/13,-3.39,,
899,12/8/13,-3.83,,
899,12/7/13,-8.18,,
899,12/6/13,-4.53,,
899,12/5/13,-5.33,,
899,12/4/13,1.73,,
899,12/3/13,2.61,,
899,12/2/13,-3.08,,
899,12/1/13,-8.37,,
899,11/30/13,-8.01,,
899,11/29/13,-5.58,,
899,11/28/13,-6.99,,
899,11/27/13,-7.83,,
899,11/26/13,-6.78,,
899,11/25/13,-5.56,,
899,11/24/13,-8.06,,
899,11/23/13,41.96,,
899,11/22/13,41.09,,
899,11/21/13,35.61,,
899,11/20/13,46.4,,
899,11/19/13,51.43,,
899,11/18/13,49.65,,
899,11/17/13,51.05,,
899,11/16/13,53.05,,
899,11/15/13,52.43,,
899,11/14/13,38.06,,
899,11/13/13,9.17,,
899,11/12/13,6.32,,
899,11/11/13,7.68,,
899,11/10/13,11.17,,
899,11/9/13,13.65,,
899,11/8/13,8.71,,
899,11/7/13,7.4,,
899,11/6/13,7.61,,
899,11/5/13,11.43,,
899,11/4/13,14.55,,
899,11/3/13,13.54,,
899,11/2/13,16.52,,
899,11/1/13,9.67,,
899,10/31/13,10.21,,
899,10/30/13,13.79,,
899,10/29/13,13.7,,
899,10/28/13,11.36,,
899,10/27/13,10.03,,
899,10/26/13,10.97,,
899,10/25/13,9.3,,
899,10/24/13,14.87,,
899,10/23/13,12.02,,
899,10/22/13,11.7,,
899,10/21/13,8.96,,
899,10/20/13,11.12,,
899,10/19/13,7.09,,
899,10/18/13,9.58,,
899,10/17/13,11.94,,
899,10/16/13,9.55,,
899,10/15/13,5.31,,
899,10/14/13,4.95,,
899,10/13/13,15.21,,
899,10/12/13,13.46,,
899,10/11/13,12.79,,
899,10/10/13,14.23,,
899,10/9/13,12.27,,
899,10/8/13,16.47,,
899,10/7/13,18.23,,
899,10/6/13,12.05,,
899,10/5/13,8.8,,
899,10/4/13,13.36,,
899,10/3/13,11.31,,
899,10/2/13,11.65,,
899,10/1/13,18.14,,
899,9/30/13,16.37,,
899,9/29/13,16.5,,
899,9/28/13,16.99,,
899,9/27/13,15.91,,
899,9/26/13,19.57,,
899,9/25/13,18.34,,
899,9/24/13,19.09,,
899,9/23/13,20.21,,
899,9/22/13,22.18,,
899,9/21/13,15.67,,
899,9/20/13,18.81,,
899,9/19/13,16.39,,
899,9/18/13,15.12,,
899,9/17/13,16.45,,
899,9/16/13,16.18,,
899,9/15/13,16.54,,
899,9/14/13,16.34,,
899,9/13/13,12.28,,
899,9/12/13,13.87,,
899,9/11/13,14.01,,
899,9/10/13,19.46,,
899,9/9/13,19.95,,
899,9/8/13,14.52,,
899,9/7/13,14.92,,
899,9/6/13,15.5,,
899,9/5/13,12.14,,
899,9/4/13,9.87,,
899,9/3/13,11.73,,
899,9/2/13,14,,
899,9/1/13,15.9,,
899,8/31/13,9.86,,
899,8/30/13,15.82,,
899,8/29/13,15.05,,
899,8/28/13,14.51,,
899,8/27/13,13.68,,
899,8/26/13,15.94,,
899,8/25/13,16.85,,
899,8/24/13,15.63,,
899,8/23/13,12.53,,
899,8/22/13,14.68,,
899,8/21/13,22.21,,
899,8/20/13,16.02,,
899,8/19/13,19.81,,
899,8/18/13,11.6,,
899,8/17/13,17.31,,
899,8/16/13,20.1,,
899,8/15/13,15.63,,
899,8/14/13,10.78,,
899,8/13/13,14.35,,
899,8/12/13,14.23,,
899,8/11/13,9.83,,
899,8/10/13,15.71,,
899,8/9/13,13.26,,
899,8/8/13,12.24,,
899,8/7/13,12.22,,
899,8/6/13,10.44,,
899,8/5/13,14.14,,
899,8/4/13,12.81,,
899,8/3/13,16.16,,
899,8/2/13,15.81,,
899,8/1/13,11.8,,
899,7/31/13,14.02,,
899,7/30/13,11.27,,
899,7/29/13,13.03,,
899,7/28/13,16.98,,
899,7/27/13,13.53,,
899,7/26/13,0.18,,
899,7/25/13,8.44,,
899,7/24/13,10.18,,
899,7/23/13,13.02,,
899,7/22/13,10.85,,
899,7/21/13,12.6,,
899,7/20/13,11.76,,
899,7/19/13,9.16,,
899,7/18/13,6.76,,
899,7/17/13,7.38,,
899,7/16/13,14.07,,
899,7/15/13,9.92,,
899,7/14/13,10.75,,
899,7/13/13,13.63,,
899,7/12/13,10.45,,
899,7/11/13,6.81,,
899,7/10/13,13.62,,
899,7/9/13,10.75,,
899,7/8/13,8.86,,
899,7/7/13,7.7,,
899,7/6/13,12.47,,
899,7/5/13,12.07,,
899,7/4/13,13.28,,
899,7/3/13,9.95,,
899,7/2/13,5.66,,
899,7/1/13,10.29,,
899,6/30/13,9,,
899,6/29/13,12.54,,
899,6/28/13,11.89,,
899,6/27/13,6.22,,
899,6/26/13,6.36,,
899,6/25/13,8.92,,
899,6/24/13,16.59,,
899,6/23/13,14.42,,
899,6/22/13,10.27,,
899,6/21/13,9.76,,
899,6/20/13,10.56,,
899,6/19/13,7.77,,
899,6/18/13,7.81,,
899,6/17/13,5.87,,
899,6/16/13,6.01,,
899,6/15/13,7.43,,
899,6/14/13,6.74,,
899,6/13/13,5.01,,
899,6/12/13,13.38,,
899,6/11/13,11.25,,
899,6/10/13,14.05,,
899,6/9/13,6.2,,
899,6/8/13,17.69,,
899,6/7/13,16.67,,
899,6/6/13,19.6,,
899,6/5/13,9.42,,
899,6/4/13,13.19,,
899,6/3/13,11.76,,
899,6/2/13,9.96,,
899,6/1/13,13.5,,
899,5/31/13,16.59,,
899,5/30/13,15.6,,
899,5/29/13,9.42,,
899,5/28/13,14.11,,
899,5/27/13,13.22,,
899,5/26/13,8.39,,
899,5/25/13,12.27,,
899,5/24/13,11.04,,
899,5/23/13,13.46,,
899,5/22/13,11.62,,
899,5/21/13,8.62,,
899,5/20/13,10.32,,
899,5/19/13,13.42,,
899,5/18/13,10.44,,
899,5/17/13,10.05,,
899,5/16/13,13.3,,
899,5/15/13,15.3,,
899,5/14/13,13.2,,
899,5/13/13,7.4,,
899,5/12/13,9.61,,
899,5/11/13,7.77,,
899,5/10/13,13.6,,
899,5/9/13,4.78,,
899,5/8/13,5.24,,
899,5/7/13,8.15,,
899,5/6/13,4.61,,
899,5/5/13,12.13,,
899,5/4/13,11.58,,
899,5/3/13,4.97,,
899,5/2/13,5.24,,
899,5/1/13,7.96,,
899,4/30/13,8.22,,
899,4/29/13,13.03,,
899,4/28/13,8.85,,
899,4/27/13,9.6,,
899,4/26/13,9.66,,
899,4/25/13,13.19,,
899,4/24/13,13.64,,
899,4/23/13,7.66,,
899,4/22/13,11.52,,
899,4/21/13,10.06,,
899,4/20/13,11.88,,
899,4/19/13,7.16,,
899,4/18/13,7.23,,
899,4/17/13,5.68,,
899,4/16/13,8.74,,
899,4/15/13,16.67,,
899,4/14/13,15.97,,
899,4/13/13,14.06,,
899,4/12/13,9.12,,
899,4/11/13,11.9,,
899,4/10/13,8.32,,
899,4/9/13,7.77,,
899,4/8/13,15.64,,
899,4/7/13,11.54,,
899,4/6/13,4.22,,
899,4/5/13,3.5,,
899,4/4/13,12.44,,
899,4/3/13,9.24,,
899,4/2/13,3.5,,
899,4/1/13,4.32,,
899,3/31/13,4.07,,
899,3/30/13,3.11,,
899,3/29/13,3.66,,
899,3/28/13,7.49,,
899,3/27/13,9.51,,
899,3/26/13,10.6,,
899,3/25/13,4.56,,
899,3/24/13,1.92,,
899,3/23/13,5.02,,
899,3/22/13,6.19,,
899,3/21/13,9.66,,
899,3/20/13,4.14,,
899,3/19/13,2.61,,
899,3/18/13,4.16,,
899,3/17/13,8.13,,
899,3/16/13,4.52,,
899,3/15/13,-0.47,,
899,3/14/13,1.84,,
899,3/13/13,5.29,,
899,3/12/13,6.87,,
899,3/11/13,5.56,,
899,3/10/13,4.93,,
899,3/9/13,5.98,,
899,3/8/13,8.79,,
899,3/7/13,5.83,,
899,3/6/13,4.09,,
899,3/5/13,4.12,,
899,3/4/13,3.4,,
899,3/3/13,5.51,,
899,3/2/13,5.61,,
899,3/1/13,2.26,,
899,2/28/13,5.73,,
899,2/27/13,8.47,,
899,2/26/13,8.82,,
899,2/25/13,6.23,,
899,2/24/13,5.86,,
899,2/23/13,10.77,,
899,2/22/13,7.75,,
899,2/21/13,6.32,,
899,2/20/13,9.24,,
899,2/19/13,16.6,,
899,2/18/13,12.41,,
899,2/17/13,13.43,,
899,2/16/13,4.06,,
899,2/15/13,4.83,,
899,2/14/13,6.86,,
899,2/13/13,3.69,,
899,2/12/13,4.94,,
899,2/11/13,4.33,,
899,2/10/13,4.39,,
899,2/9/13,9.44,,
899,2/8/13,8.36,,
899,2/7/13,10.09,,
899,2/6/13,8.11,,
899,2/5/13,16.71,,
899,2/4/13,9.08,,
899,2/3/13,5.79,,
899,2/2/13,3.5,,
899,2/1/13,6.63,,
899,1/31/13,4.75,,
899,1/30/13,2.87,,
899,1/29/13,4.54,,
899,1/28/13,5.61,,
899,1/27/13,0.14,,
899,1/26/13,10.65,,
899,1/25/13,4.63,,
899,1/24/13,10.45,,
899,1/23/13,5.89,,
899,1/22/13,9.49,,
899,1/21/13,9.53,,
899,1/20/13,6.25,,
899,1/19/13,5.92,,
899,1/18/13,7.75,,
899,1/17/13,4.71,,
899,1/16/13,7.65,,
899,1/15/13,2.76,,
899,1/14/13,5.28,,
899,1/13/13,7.06,,
899,1/12/13,7.57,,
899,1/11/13,11.78,,
899,1/10/13,11.41,,
899,1/9/13,10.06,,
899,1/8/13,9.99,,
899,1/7/13,9.32,,
899,1/6/13,-1.79,,
899,1/5/13,6.01,,
899,1/4/13,9.81,,
899,1/3/13,8.88,,
899,1/2/13,13.03,,
899,1/1/13,11.5,,
899,12/31/12,7.71,,
899,12/30/12,9.3,,
899,12/29/12,13.96,,
899,12/28/12,7.95,,
899,12/27/12,10.28,,
899,12/26/12,4.6,,
899,12/25/12,9.36,,
899,12/24/12,4.5,,
899,12/23/12,6.65,,
899,12/22/12,8.12,,
899,12/21/12,10.33,,
899,12/20/12,3.71,,
899,12/19/12,8.82,,
899,12/18/12,6.88,,
899,12/17/12,8.38,,
899,12/16/12,11.62,,
899,12/15/12,8.47,,
899,12/14/12,11.45,,
899,12/13/12,8.4,,
899,12/12/12,10.92,,
899,12/11/12,10.12,,
899,12/10/12,8.91,,
899,12/9/12,9.01,,
899,12/8/12,10.3,,
899,12/7/12,7.65,,
899,12/6/12,5.1,,
899,12/5/12,9.34,,
899,12/4/12,4.84,,
899,12/3/12,7.54,,
899,12/2/12,6.28,,
899,12/1/12,6.32,,
899,11/30/12,6.19,,
899,11/29/12,9.05,,
899,11/28/12,5.61,,
899,11/27/12,1.93,,
899,11/26/12,7.71,,
899,11/25/12,7.66,,
899,11/24/12,6.84,,
899,11/23/12,6.77,,
899,11/22/12,3.91,,
899,11/21/12,3.49,,
899,11/20/12,1.99,,
899,11/19/12,3.98,,
899,11/18/12,10.21,,
899,11/17/12,9.01,,
899,11/16/12,1.03,,
899,11/15/12,10.98,,
899,11/14/12,9.23,,
899,11/13/12,8.28,,
899,11/12/12,5.25,,
899,11/11/12,11.23,,
899,11/10/12,11.7,,
899,11/9/12,7.44,,
899,11/8/12,11.35,,
899,11/7/12,10.28,,
899,11/6/12,5.16,,
899,11/5/12,4.41,,
899,11/4/12,5.15,,
899,11/3/12,6.35,,
899,11/2/12,5.5,,
899,11/1/12,6.69,,
899,10/31/12,8.66,,
899,10/30/12,10.03,,
899,10/29/12,10.95,,
899,10/28/12,4.05,,
899,10/27/12,11.94,,
899,10/26/12,6.47,,
899,10/25/12,8.1,,
899,10/24/12,6.36,,
899,10/23/12,7.79,,
899,10/22/12,13.27,,
899,10/21/12,10.12,,
899,10/20/12,13.2,,
899,10/19/12,9.5,,
899,10/18/12,10.57,,
899,10/17/12,13.01,,
899,10/16/12,9.04,,
899,10/15/12,10.95,,
899,10/14/12,6.38,,
899,10/13/12,3.05,,
899,10/12/12,7.77,,
899,10/11/12,11.98,,
899,10/10/12,10.71,,
899,10/9/12,9.97,,
899,10/8/12,12.8,,
899,10/7/12,9.75,,
899,10/6/12,11.84,,
899,10/5/12,7.17,,
899,10/4/12,9.23,,
899,10/3/12,13.59,,
899,10/2/12,7.94,,
899,10/1/12,5.15,,
899,9/30/12,13.17,,
899,9/29/12,10.64,,
899,9/28/12,6.88,,
899,9/27/12,7.68,,
899,9/26/12,10.42,,
899,9/25/12,9.53,,
899,9/24/12,4.17,,
899,9/23/12,10.97,,
899,9/22/12,9.4,,
899,9/21/12,12.25,,
899,9/20/12,9.17,,
899,9/19/12,10.67,,
899,9/18/12,4.58,,
899,9/17/12,9.27,,
899,9/16/12,10.2,,
899,9/15/12,8.55,,
899,9/14/12,10.8,,
899,9/13/12,9.1,,
899,9/12/12,9.19,,
899,9/11/12,8.34,,
899,9/10/12,9.59,,
899,9/9/12,8.08,,
899,9/8/12,12.05,,
899,9/7/12,9.16,,
899,9/6/12,14.25,,
899,9/5/12,11.19,,
899,9/4/12,11.49,,
899,9/3/12,16.12,,
899,9/2/12,12.05,,
899,9/1/12,10.58,,
899,8/31/12,12.54,,
899,8/30/12,7.27,,
899,8/29/12,11.56,,
899,8/28/12,12.56,,
899,8/27/12,9.03,,
899,8/26/12,13.68,,
899,8/25/12,11,,
899,8/24/12,11.81,,
899,8/23/12,14.01,,
899,8/22/12,7.33,,
899,8/21/12,12.85,,
899,8/20/12,13.6,,
899,8/19/12,10.3,,
899,8/18/12,11.22,,
899,8/17/12,7.24,,
899,8/16/12,11.17,,
899,8/15/12,10.92,,
899,8/14/12,9.23,,
899,8/13/12,13.6,,
899,8/12/12,8.04,,
899,8/11/12,14.54,,
899,8/10/12,10.04,,
899,8/9/12,11.07,,
899,8/8/12,10.42,,
899,8/7/12,4.95,,
899,8/6/12,8.48,,
899,8/5/12,7.24,,
899,8/4/12,9.44,,
899,8/3/12,8.65,,
899,8/2/12,8.99,,
899,8/1/12,8.8,,
899,7/31/12,5.76,,
899,7/30/12,11.11,,
899,7/29/12,8.78,,
899,7/28/12,8.27,,
899,7/27/12,10.6,,
899,7/26/12,11.99,,
899,7/25/12,9.26,,
899,7/24/12,4.7,,
899,7/23/12,4.58,,
899,7/22/12,9.37,,
899,7/21/12,2.16,,
899,7/20/12,6.79,,
899,7/19/12,5.72,,
899,7/18/12,11.01,,
899,7/17/12,5.38,,
899,7/16/12,13.66,,
899,7/15/12,7.32,,
899,7/14/12,5.76,,
899,7/13/12,9.44,,
899,7/12/12,5.52,,
899,7/11/12,7.2,,
899,7/10/12,7.05,,
899,7/9/12,3.02,,
899,7/8/12,6.28,,
899,7/7/12,4.52,,
899,7/6/12,8.26,,
899,7/5/12,4.33,,
899,7/4/12,5.78,,
899,7/3/12,6.35,,
899,7/2/12,2.11,,
899,7/1/12,9.36,,
899,6/30/12,6.39,,
899,6/29/12,4.41,,
899,6/28/12,6.89,,
899,6/27/12,7.62,,
899,6/26/12,6.26,,
899,6/25/12,7.99,,
899,6/24/12,10.4,,
899,6/23/12,9.35,,
899,6/22/12,10.27,,
899,6/21/12,10.57,,
899,6/20/12,10.21,,
899,6/19/12,14.06,,
899,6/18/12,14.99,,
899,6/17/12,8.55,,
899,6/16/12,9.49,,
899,6/15/12,10.66,,
899,6/14/12,12.98,,
899,6/13/12,6.93,,
899,6/12/12,9.94,,
899,6/11/12,7.29,,
899,6/10/12,6.49,,
899,6/9/12,8.6,,
899,6/8/12,8.42,,
899,6/7/12,7.66,,
899,6/6/12,3.46,,
899,6/5/12,2.2,,
899,6/4/12,9.88,,
899,6/3/12,11.04,,
899,6/2/12,9.5,,
899,6/1/12,7.25,,
899,5/31/12,8.54,,
899,5/30/12,8.69,,
899,5/29/12,10.26,,
899,5/28/12,9.53,,
899,5/27/12,9.49,,
899,5/26/12,5.76,,
899,5/25/12,10.36,,
899,5/24/12,11.94,,
899,5/23/12,13.02,,
899,5/22/12,8.35,,
899,5/21/12,8.07,,
899,5/20/12,4.94,,
899,5/19/12,8.32,,
899,5/18/12,10.07,,
899,5/17/12,10.67,,
899,5/16/12,4.11,,
899,5/15/12,5.59,,
899,5/14/12,8.95,,
899,5/13/12,11.15,,
899,5/12/12,7.15,,
899,5/11/12,6.35,,
899,5/10/12,7.48,,
899,5/9/12,1.05,,
899,5/8/12,7.02,,
899,5/7/12,8.5,,
899,5/6/12,2.51,,
899,5/5/12,1.02,,
899,5/4/12,2.14,,
899,5/3/12,4.9,,
899,5/2/12,6.93,,
899,5/1/12,10.14,,
899,4/30/12,8.89,,
899,4/29/12,7.23,,
899,4/28/12,4.19,,
899,4/27/12,5.31,,
899,4/26/12,6.47,,
899,4/25/12,6.89,,
899,4/24/12,7.35,,
899,4/23/12,6.43,,
899,4/22/12,5.07,,
899,4/21/12,9.31,,
899,4/20/12,2.5,,
899,4/19/12,5.35,,
899,4/18/12,4.02,,
899,4/17/12,5.57,,
899,4/16/12,6.13,,
899,4/15/12,3.71,,
899,4/14/12,7.61,,
899,4/13/12,0.9,,
899,4/12/12,0.6,,
899,4/11/12,6.47,,
899,4/10/12,5.34,,
899,4/9/12,3.95,,
899,4/8/12,6.57,,
899,4/7/12,4.71,,
899,4/6/12,2.96,,
899,4/5/12,5.42,,
899,4/4/12,4.1,,
899,4/3/12,3.14,,
899,4/2/12,2.94,,
899,4/1/12,-1.15,,
899,3/31/12,8.96,,
899,3/30/12,4.87,,
899,3/29/12,3.22,,
899,3/28/12,5.63,,
899,3/27/12,5.12,,
899,3/26/12,9.87,,
899,3/25/12,1.87,,
899,3/24/12,6.12,,
899,3/23/12,3.75,,
899,3/22/12,4.8,,
899,3/21/12,4.31,,
899,3/20/12,2.19,,
899,3/19/12,3.58,,
899,3/18/12,8.29,,
899,3/17/12,6.29,,
899,3/16/12,3.86,,
899,3/15/12,6.12,,
899,3/14/12,1.64,,
899,3/13/12,4.1,,
899,3/12/12,4.4,,
899,3/11/12,8.02,,
899,3/10/12,4.76,,
899,3/9/12,-0.09,,
899,3/8/12,2.48,,
899,3/7/12,1.85,,
899,3/6/12,2.02,,
899,3/5/12,4.64,,
899,3/4/12,3.48,,
899,3/3/12,3.08,,
899,3/2/12,2.06,,
899,3/1/12,3.25,,
899,2/29/12,1.94,,
899,2/28/12,4.24,,
899,2/27/12,0.83,,
899,2/26/12,2.37,,
899,2/25/12,2.73,,
899,2/24/12,4.59,,
899,2/23/12,4.86,,
899,2/22/12,0.9,,
899,2/21/12,2.09,,
899,2/20/12,3.75,,
899,2/19/12,3.56,,
899,2/18/12,-1.22,,
899,2/17/12,-0.69,,
899,2/16/12,1.65,,
899,2/15/12,1.64,,
899,2/14/12,7.98,,
899,2/13/12,4.34,,
899,2/12/12,2.9,,
899,2/11/12,1.39,,
899,2/10/12,5.32,,
899,2/9/12,1,,
899,2/8/12,2.34,,
899,2/7/12,6.22,,
899,2/6/12,2.91,,
899,2/5/12,4.73,,
899,2/4/12,4.32,,
899,2/3/12,6.23,,
899,2/2/12,6.56,,
899,2/1/12,2.38,,
899,1/31/12,3.7,,
899,1/30/12,7.83,,
899,1/29/12,5.32,,
899,1/28/12,0.78,,
899,1/27/12,4.91,,
899,1/26/12,1.38,,
899,1/25/12,3.23,,
899,1/24/12,2.82,,
899,1/23/12,-0.42,,
899,1/22/12,5.49,,
899,1/21/12,6.78,,
899,1/20/12,6.15,,
899,1/19/12,8.05,,
899,1/18/12,5.49,,
899,1/17/12,6.49,,
899,1/16/12,7,,
899,1/15/12,2.27,,
899,1/14/12,5.08,,
899,1/13/12,3.88,,
899,1/12/12,7.89,,
899,1/11/12,6.28,,
899,1/10/12,6.63,,
899,1/9/12,4.54,,
899,1/8/12,8.3,,
899,1/7/12,4.57,,
899,1/6/12,4.54,,
899,1/5/12,8.02,,
899,1/4/12,3.65,,
899,1/3/12,7.78,,
899,1/2/12,3.53,,
899,1/1/12,5.21,,
899,12/31/11,6.21,,
899,12/30/11,4.63,,
899,12/29/11,4.75,,
899,12/28/11,5.96,,
899,12/27/11,4.69,,
899,12/26/11,4.68,,
899,12/25/11,3.77,,
899,12/24/11,2.77,,
899,12/23/11,0.48,,
899,12/22/11,5.03,,
899,12/21/11,10.7,,
899,12/20/11,7.29,,
899,12/19/11,7.61,,
899,12/18/11,5.04,,
899,12/17/11,0.9,,
899,12/16/11,4.15,,
899,12/15/11,2.94,,
899,12/14/11,1.64,,
899,12/13/11,6.91,,
899,12/12/11,5.79,,
899,12/11/11,8.09,,
899,12/10/11,2.99,,
899,12/9/11,5.53,,
899,12/8/11,5.33,,
899,12/7/11,3.02,,
899,12/6/11,2.64,,
899,12/5/11,5.13,,
899,12/4/11,3.23,,
899,12/3/11,4.26,,
899,12/2/11,4.04,,
899,12/1/11,0.93,,
899,11/30/11,6.27,,
899,11/29/11,1.79,,
899,11/28/11,2.48,,
899,11/27/11,5.04,,
899,11/26/11,0.05,,
899,11/25/11,3.43,,
899,11/24/11,1.8,,
899,11/23/11,3.79,,
899,11/22/11,2.84,,
899,11/21/11,0.42,,
899,11/20/11,3.55,,
899,11/19/11,3.69,,
899,11/18/11,4.6,,
899,11/17/11,6.79,,
899,11/16/11,5.36,,
899,11/15/11,5.3,,
899,11/14/11,5.92,,
899,11/13/11,14.99,,
899,11/12/11,8.1,,
899,11/11/11,5.82,,
899,11/10/11,4.07,,
899,11/9/11,3.75,,
899,11/8/11,1.4,,
899,11/7/11,3.05,,
899,11/6/11,1.33,,
899,11/5/11,8.52,,
899,11/4/11,2.42,,
899,11/3/11,5.41,,
899,11/2/11,5.93,,
899,11/1/11,5.55,,
899,10/31/11,7.19,,
899,10/30/11,8.04,,
899,10/29/11,7.18,,
899,10/28/11,9.74,,
899,10/27/11,6.69,,
899,10/26/11,2.4,,
899,10/25/11,2.02,,
899,10/24/11,7.75,,
899,10/23/11,7.88,,
899,10/22/11,3,,
899,10/21/11,1.5,,
899,10/20/11,4.53,,
899,10/19/11,6.81,,
899,10/18/11,10.05,,
899,10/17/11,8.66,,
899,10/16/11,9.07,,
899,10/15/11,8.57,,
899,10/14/11,9.52,,
899,10/13/11,8.38,,
899,10/12/11,7.46,,
899,10/11/11,7.05,,
899,10/10/11,6.52,,
899,10/9/11,7.19,,
899,10/8/11,5.16,,
899,10/7/11,5.22,,
899,10/6/11,5.95,,
899,10/5/11,-3.95,,
899,10/4/11,6.78,,
899,10/3/11,6.16,,
899,10/2/11,5.07,,
899,10/1/11,5.44,,
899,9/30/11,14.13,,
899,9/29/11,8.85,,
899,9/28/11,7.14,,
899,9/27/11,8.21,,
899,9/26/11,8.16,,
899,9/25/11,5.84,,
899,9/24/11,7.11,,
899,9/23/11,10.11,,
899,9/22/11,8.92,,
899,9/21/11,5.5,,
899,9/20/11,7.66,,
899,9/19/11,6.32,,
899,9/18/11,5.47,,
899,9/17/11,10.17,,
899,9/16/11,14.52,,
899,9/15/11,1.75,,
899,9/14/11,4.12,,
899,9/13/11,0.81,,
899,9/12/11,3,,
899,9/11/11,11.23,,
899,9/10/11,3.29,,
899,9/9/11,4.48,,
899,9/8/11,3.05,,
899,9/7/11,7.14,,
899,9/6/11,5.71,,
899,9/5/11,3.56,,
899,9/4/11,3.72,,
899,9/3/11,8.18,,
899,9/2/11,8.02,,
899,9/1/11,10.08,,
899,8/31/11,6.67,,
899,8/30/11,4.58,,
899,8/29/11,6.46,,
899,8/28/11,2.24,,
899,8/27/11,1.92,,
899,8/26/11,7.9,,
899,8/25/11,5.4,,
899,8/24/11,6.33,,
899,8/23/11,7.93,,
899,8/22/11,11.38,,
899,8/21/11,4.63,,
899,8/20/11,4.63,,
899,8/19/11,8.53,,
899,8/18/11,8.27,,
899,8/17/11,2.41,,
899,8/16/11,3.94,,
899,8/15/11,8.11,,
899,8/14/11,2.78,,
899,8/13/11,3.86,,
899,8/12/11,6.67,,
899,8/11/11,3.52,,
899,8/10/11,2.67,,
899,8/9/11,2.55,,
899,8/8/11,5.06,,
899,8/7/11,5.98,,
899,8/6/11,3.41,,
899,8/5/11,5.52,,
899,8/4/11,2.21,,
899,8/3/11,6.6,,
899,8/2/11,9.66,,
